/home/basti/code/dvarapandita/data/jna014_ks4:0	 [107,1] [kṣaṇabhaṅga-adhyāye]	kzaNa NC Case=Cpd # BaFga NC Case=Cpd # DyAya NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:131	na khalv asya vikalpasya sarvatrāvatāro vivakṣitaḥ, kiṃ tu tat-svabhāvātat-svabhāva-vikalpa-dvārakam api dūṣaṇaṃ hetor asti tāvad ity atyantāyoga-niṣedha upakrāntaḥ | tato yatraitad dūṣaṇam upapādayituṃ śakyate, tatra dūṣaṇa-bhāvam āviśati | kim anya-cintayā yadi yukti-bhedaḥ | tathā ca vinaśvaratvaṃ nāma kṣaṇikatvaṃ kanīyaḥ kālatvaṃ vā | avinaśvaratvam api drāghīyasā kālena sadāsthāyitayā vā | sarvathā yāvat-kālāvasthitiko bhāvaḥ svahetor udapādi [=udayādi] tad-abhyantare yadi kenacin nāśyeta, tadā yāvat- kālāvasthitir eva notpannaḥ | na hi saṃvatsra-sthāyī cāsau divasa-nāśī ceti svabhāva-dvayaṃ paraspara-viruddham asya sādhu |	na CNG # Kalu CX # idam PRD Case=Gen|Number=1|Gender=Masc # vikalpa NC Case=Gen|Number=1|Gender=Masc # sarvatra CX # avatAra NC Case=Nom|Number=1|Gender=Masc # vivakzita JJ Case=Nom|Number=1|Gender=Masc # kim CX # tu CCD # tad PRD Case=Cpd # svaBAva NC Case=Cpd # atatsvaBAva NC Case=Cpd # vikalpa NC Case=Cpd # dvAraka JJ Case=Nom|Number=1|Gender=Neut # api CX # dUzaNa NC Case=Nom|Number=1|Gender=Neut # hetu NC Case=Gen|Number=1|Gender=Masc # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tAvat CX #iti CQT # atyanta JJ Case=Cpd # ayoga NC Case=Cpd # nizeDa NC Case=Nom|Number=1|Gender=Masc # upakram PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # tatas CX # yatra CX # etad PRD Case=Nom|Number=1|Gender=Neut # dUzaNa NC Case=Nom|Number=1|Gender=Neut # upapAday CGDI VerbForm=Inf # Sak V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tatra CAD # dUzaNa NC Case=Cpd # BAva NC Case=Acc|Number=1|Gender=Masc # AviS V Tense=Pres|Mood=Ind|Person=3|Number=Sing # ka PRQ Case=Nom|Number=1|Gender=Neut # anya PPX Case=Cpd # cintA NC Case=Ins|Number=1|Gender=Fem # yadi CSB #yukti NC Case=Cpd # Beda NC Case=Nom|Number=1|Gender=Masc # taTA CX # ca CCD # vinaSvara JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # nAma CX # kzaNika JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # kanIyas JJ Case=Nom|Number=1|Gender=Neut # kAla NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # vA CCD # avinaSvara JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # api CX # drAGIyas JJ Case=Ins|Number=1|Gender=Masc # kAla NC Case=Ins|Number=1|Gender=Masc # sadA CAD # sTAyin JJ Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem #vA CCD # sarvaTA CX # yAvat CX # kAla NC Case=Cpd # avasTitika JJ Case=Nom|Number=1|Gender=Masc # BAva NC Case=Nom|Number=1|Gender=Masc # sva JJ Case=Cpd # hetu NC Case=Abl|Number=1|Gender=Masc # utpad V Tense=Aor|Mood=Ind|Voice=Pass|Person=3|Number=Sing # udaya NC Case=Cpd # Adi NC Case=Nom|Number=1|Gender=Neut # tad PRD Case=Cpd # aByantara NC Case=Loc|Number=1|Gender=Neut # yadi CSB # kaScit PRI Case=Ins|Number=1|Gender=Neut # na CNG # aS V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tadA CAD # yAvat CX # kAlAvasTiti NC Case=Nom|Number=1|Gender=Fem # eva CEM #na CNG # utpad PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # na CNG # hi CX # saMsrava NC Case=Cpd # sTAyin JJ Case=Nom|Number=1|Gender=Masc # ca CCD # adas PRD Case=Nom|Number=1|Gender=Masc # divasa NC Case=Cpd # nASin JJ Case=Nom|Number=1|Gender=Masc # ca CCD # iti CQT # svaBAva NC Case=Cpd # dvaya NC Case=Nom|Number=1|Gender=Neut # paraspara PRC Case=Cpd # viruD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # idam PRD Case=Gen|Number=1|Gender=Masc # sADu JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna014_ks4:132	 [124,10] nanu vināśa-kāraṇam antareṇa saṃvatsara-sthāyī, avāntaraṃ tu vināśa-kāraṇa-samavadhāne 'vāntara-nāśīti ko virodhaḥ |	nanu CX # vinASa NC Case=Cpd # kAraNa NC Case=Nom|Number=1|Gender=Neut # antareNa CX # saMvatsara NC Case=Cpd # sTAyin JJ Case=Nom|Number=1|Gender=Masc # avAntara JJ Case=Nom|Number=1|Gender=Neut # tu CCD # vinASa NC Case=Cpd # kAraNa NC Case=Cpd # samavaDAna NC Case=Loc|Number=1|Gender=Neut # vA CCD # antaranASin JJ Case=Nom|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Masc # viroDa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:133	virodhe eva niścaye hi yady arthānupraveśo na svabhāve, yathā yady atra patra-pāte dhūmaḥ saṃbhaven niyatam iyam aṅgārā, anyathā tu guñjāpuñja iti na svabhāva-bhedaḥ | tathā yadi divase vinaśyati tad-avadhikam eva hetunā janitam, saṃvatsara-nāśe tu tad-avadhikam iti bhavatu | na tu paraspara-virodhi-svarūpe dvitīyasyaikatra samuccayaḥ | na hi tatrāhani vinaśyann eva saṃvatsara-sthāyī, ardhārdhena vā tad ubhayaṃ bhavitum arhati | vikalpas tu saṃśayātmā jñānasyaiva, na vastuno dharmaḥ | tasmād vastv-eka-svabhāvam eva na viruddha-svabhāvāntara-yogi | etac ca divasādi-sthāyitvaṃ pramāṇena nirūpaṇam arhati satyaṃ naveti | abhyupagamya tu cintitam etat, pramāṇa-vyāhate hetu-sāmarthyāśrayaṇasya durlabhatvāt | tato yady akṣaṇikatāpu tathāpi yāvān asya kālaḥ sthiter avadhis tad-abhyantare hetv-antarasyāsāmarthyaṃ tasya purastād vaiyarthyam iti sthitam | kṣaṇikatve 'pi na tat-kṣaṇe nāśa-kāraṇena kiñcit śakyam iti vyaktam, kṣaṇāntare tu svayam eva nāstīti nārtho 'nartha-hetunā | sadātane tv asamartha evāyam |	viroDa NC Case=Loc|Number=1|Gender=Masc # eva CEM # niScaya NC Case=Loc|Number=1|Gender=Masc # hi CX # yadi CSB # arTa NC Case=Cpd # anupraveSa NC Case=Nom|Number=1|Gender=Masc # na CNG # svaBAva NC Case=Loc|Number=1|Gender=Masc # yaTA CCM # yadi CSB # atra CAD # pattrapAta NC Case=Loc|Number=1|Gender=Masc # DUma NC Case=Nom|Number=1|Gender=Masc # samBU V Tense=Pres|Mood=Opt|Person=3|Number=Sing # niyatam CX # idam PRD Case=Nom|Number=1|Gender=Fem # aFgAra NC Case=Nom|Number=1|Gender=Fem # anyaTA CX # tu CCD #guQjA NC Case=Cpd # puQja NC Case=Nom|Number=1|Gender=Masc # iti CQT # na CNG # svaBAva NC Case=Cpd # Beda NC Case=Nom|Number=1|Gender=Masc # taTA CX # yadi CSB # divasa NC Case=Loc|Number=1|Gender=Masc # vinaS V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tad PRD Case=Cpd # avaDika JJ Case=Nom|Number=1|Gender=Neut # eva CEM # hetu NC Case=Ins|Number=1|Gender=Masc # janay PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # saMvatsara NC Case=Cpd # nASa NC Case=Loc|Number=1|Gender=Masc # tu CCD # tad PRD Case=Cpd # avaDika JJ Case=Nom|Number=1|Gender=Neut # iti CQT #BU V Tense=Pres|Mood=Imp|Person=3|Number=Sing # na CNG # tu CCD # paraspara PRC Case=Cpd # viroDin JJ Case=Cpd # svarUpa NC Case=Loc|Number=1|Gender=Neut # dvitIya JJ Case=Gen|Number=1|Gender=Masc # ekatra CX # samuccaya NC Case=Nom|Number=1|Gender=Masc # na CNG # hi CX # tatra CAD # ahar NC Case=Loc|Number=1|Gender=Neut # vinaS KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # eva CEM # saMvatsara NC Case=Cpd # sTAyin JJ Case=Nom|Number=1|Gender=Masc # arDa NC Case=Cpd # arDa NC Case=Ins|Number=1|Gender=Neut #vA CCD # tad PRD Case=Acc|Number=1|Gender=Neut # uBaya JJ Case=Acc|Number=1|Gender=Neut # BU CGDI VerbForm=Inf # arh V Tense=Pres|Mood=Ind|Person=3|Number=Sing # vikalpa NC Case=Nom|Number=1|Gender=Masc # tu CCD # saMSaya NC Case=Cpd # Atman NC Case=Nom|Number=1|Gender=Masc # jQAna NC Case=Gen|Number=1|Gender=Neut # eva CEM # na CNG # vastu NC Case=Gen|Number=1|Gender=Neut # Darma NC Case=Nom|Number=1|Gender=Masc # tasmAt CX # vastu NC Case=Cpd # eka PPX Case=Cpd # svaBAva NC Case=Nom|Number=1|Gender=Neut # eva CEM # na CNG # viruD PPP Case=Cpd|VerbForm=PPP # svaBAva NC Case=Cpd # antara JJ Case=Cpd # yogin etad PRD Case=Nom|Number=1|Gender=Neut # ca CCD # divasa NC Case=Cpd # Adi NC Case=Cpd # sTAyin JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # pramANa NC Case=Ins|Number=1|Gender=Neut # nirUpaNa NC Case=Acc|Number=1|Gender=Neut # arh V Tense=Pres|Mood=Ind|Person=3|Number=Sing # satya NC Case=Nom|Number=1|Gender=Neut # navan NUM Case=Nom|Number=1|Gender=Neut # iti CQT # aByupagam CGDA VerbForm=Abs # tu CCD # cintay PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # etad PRD Case=Nom|Number=1|Gender=Neut # pramANa NC Case=Cpd # vyAhan PPP Case=Loc|Number=1|Gender=Masc|VerbForm=PPP # hetu NC Case=durlaBa JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # tatas CX # yadi CSB # akzaNika JJ Case=Cpd # tApu NC Case=Nom|Number=1|Gender=Neut # taTA CX # api CX # yAvat JJ Case=Nom|Number=1|Gender=Masc # idam PRD Case=Gen|Number=1|Gender=Masc # kAla NC Case=Nom|Number=1|Gender=Masc # sTiti NC Case=Gen|Number=1|Gender=Fem # avaDi NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Cpd # aByantara NC Case=Loc|Number=1|Gender=Neut # hetu NC Case=Cpd # antara JJ Case=Gen|Number=1|Gender=Neut # asAmarTya NC Case=Nom|Number=1|Gender=Neut # tad PRD Case=Gen|Number=1|Gender=Neut # purastAt CX #vEyarTya NC Case=Nom|Number=1|Gender=Neut # iti CQT # sTA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # kzaNika JJ Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # api CX # na CNG # tad PRD Case=Cpd # kzaNa NC Case=Loc|Number=1|Gender=Masc # nASa NC Case=Cpd # kAraNa NC Case=Ins|Number=1|Gender=Neut # kaScit PRI Case=Nom|Number=1|Gender=Neut # Sakya JJ Case=Nom|Number=1|Gender=Neut # iti CQT # vyakta JJ Case=Nom|Number=1|Gender=Neut # kzaNa NC Case=Cpd # antara JJ Case=Loc|Number=1|Gender=Masc # tu CCD # svayam CX # eva CEM # na CNG # as V Tense=Pres|Mood=Ind|Person=3|Number=Singna CNG # arTa NC Case=Cpd # hetu NC Case=Ins|Number=1|Gender=Masc # sadAtana NC Case=Loc|Number=1|Gender=Neut # tu CCD # asamarTa JJ Case=Nom|Number=1|Gender=Masc # eva CEM # idam PRD Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:134	 [124,23] tasmād vināśe kartavye na kaścit hetur asāmarthya-vaiyarthya-dūṣaṇam atikrāmati | yadārthāntare tu karparādau sa eva mudgaras tābhyāṃ dūṣaṇābhyāṃ na lipyate, tad-vyāpārānantaram eva janma-lābhāt karparasya, evaṃ rāga-dravyasyāpi tad-vyāpārāntaram udaya-bhāji-rakta-vāsasi nāsāmarthya-vaiyarthyam |	tasmAt CX # vinASa NC Case=Loc|Number=1|Gender=Masc # kR KDG Case=Loc|Number=1|Gender=Masc|VerbForm=Ger # na CNG # kaScit PRI Case=Nom|Number=1|Gender=Masc # hetu NC Case=Nom|Number=1|Gender=Masc # asAmarTya NC Case=Cpd # vEyarTya NC Case=Cpd # dUzaNa NC Case=Nom|Number=1|Gender=Neut # atikram V Tense=Pres|Mood=Ind|Person=3|Number=Sing # yad PRL Case=Cpd # arTa NC Case=Cpd # antara JJ Case=Loc|Number=1|Gender=Masc # tu CCD # karpara NC Case=Cpd # Adi NC Case=Loc|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Masc # eva CEM # mudgara NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Ins|dUzaNa NC Case=Ins|Number=2|Gender=Masc # na CNG # lip V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tad PRD Case=Cpd # vyApAra NC Case=Cpd # anantaram CX # eva CEM # janman NC Case=Cpd # lABa NC Case=Abl|Number=1|Gender=Masc # karpara NC Case=Gen|Number=1|Gender=Masc # evam CX # rAga NC Case=Cpd # dravya NC Case=Gen|Number=1|Gender=Neut # api CX # tad PRD Case=Cpd # vyApAra NC Case=Cpd # antara JJ Case=Acc|Number=1|Gender=Neut # udaya NC Case=Cpd # BAj JJ Case=Nom|Number=1|Gender=Masc # vAsas NC Case=Loc|Number=1|Gender=Neut #na CNG # asAmarTya NC Case=Cpd # vEyarTya NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna014_ks4:135	 [125,1] pāṇṭu-caṇṭātaka-nivartane punaḥ kas tan nivartayati | yadāpi daśādvaye ekam eva vastra-vastu tadāpi tad doṣānativṛttir eva | na hi raktāvastāyām api śubhram eva tad iti nirvahati | tato yadi tadāpi śubhram eva tad vastu na raktāyā avakāśa ity asamarthyaṃ rāga-dravyaṃ, pūrva-rakte tu tan-mātra-rāgāpekṣāyāṃ vyartham | tasmāt sthairyāpekṣayā doṣāvatārāt samayāparādha evaṃ-vidho na vastunaḥ | pūrvasya sva-rasa-nirodhe tad-upādānāpekṣayā rāga-dravyeṇāpūrva-rakta-vastrotpādane tad-doṣasya parihāra-siddheḥ |	pANwu NC Case=Cpd # caNwAtaka NC Case=Cpd # nivartana NC Case=Loc|Number=1|Gender=Neut # punar CAD # ka PRQ Case=Nom|Number=1|Gender=Masc # tad PRD Case=Acc|Number=1|Gender=Neut # nivartay V Tense=Pres|Mood=Ind|Person=3|Number=Sing # yadA CSB # api CX # daSA NC Case=Cpd # dvaya NC Case=Loc|Number=1|Gender=Neut # eka PPX Case=Acc|Number=1|Gender=Neut # eva CEM # vastravastu NC Case=Acc|Number=1|Gender=Neut # tadA CAD # api CX # tad PRD Case=Acc|Number=1|Gender=Neut # doza NC Case=Acc|Number=3|Gender=Masc # ativRtti NC Case=Nom|Number=1|Gender=Fem # eva CEM # na CNG #hi CX # rakta NC Case=Cpd # avasA PPP Case=Loc|Number=1|Gender=Fem|VerbForm=PPP # api CX # SuBra JJ Case=Nom|Number=1|Gender=Neut # eva CEM # tad PRD Case=Nom|Number=1|Gender=Neut # iti CQT # nirvah V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tatas CX # yadi CSB # tadA CAD # api CX # SuBra JJ Case=Nom|Number=1|Gender=Neut # eva CEM # tad PRD Case=Nom|Number=1|Gender=Neut # vastu NC Case=Nom|Number=1|Gender=Neut # na CNG # rakta JJ Case=Gen|Number=1|Gender=Fem # avakASa NC Case=Nom|Number=1|Gender=Masc # iti CQT # a CNG # samarTay KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger #rAga NC Case=Cpd # dravya NC Case=Nom|Number=1|Gender=Neut # pUrva PPX Case=Cpd # rakta NC Case=Loc|Number=1|Gender=Neut # tu CCD # tanmAtra NC Case=Cpd # rAga NC Case=Cpd # apekzA NC Case=Loc|Number=1|Gender=Fem # vyarTa JJ Case=Nom|Number=1|Gender=Neut # tasmAt CX # sTErya NC Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # doza NC Case=Cpd # avatAra NC Case=Abl|Number=1|Gender=Masc # samayAparADa NC Case=Nom|Number=1|Gender=Masc # evam CX # na CNG # vastu NC Case=Gen|Number=1|Gender=Neut #pUrva PPX Case=Gen|Number=1|Gender=Masc # svarasa NC Case=Cpd # niroDa NC Case=Loc|Number=1|Gender=Masc # tad PRD Case=Cpd # upAdAna NC Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # rAga NC Case=Cpd # dravya NC Case=Ins|Number=1|Gender=Neut # apUrva JJ Case=Cpd # rakta JJ Case=Cpd # vastra NC Case=Cpd # utpAdana NC Case=Loc|Number=1|Gender=Neut # tad PRD Case=Cpd # doza NC Case=Gen|Number=1|Gender=Masc # parihAra NC Case=Cpd # sidDi NC Case=Gen|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna014_ks4:136	 [125,6] naivaṃ vastu-sthitir iti cet? nanu tad eva cintyate kīdṛśī vastu-sthitir iti | kim atra kośa-pānena paraḥ pratyāyanīyaḥ | tat kim akāṇṭenaivaṃ vastu-sthitir iti ucyate, pratyabhijñā-prāmāṇyāvalambanasya nirastatvāt |	na CNG # evam CX # vastu NC Case=Cpd # sTiti NC Case=Nom|Number=1|Gender=Fem # iti CQT # ced CX # nanu CX # tad PRD Case=Nom|Number=1|Gender=Neut # eva CEM # cintay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # kIdRSa JJ Case=Nom|Number=1|Gender=Fem # vastu NC Case=Cpd # sTiti NC Case=Nom|Number=1|Gender=Fem # iti CQT # ka PRQ Case=Nom|Number=1|Gender=Neut # atra CAD # koSa NC Case=Cpd # pAna NC Case=Ins|Number=1|Gender=Neut # para PPX Case=Nom|Number=1|Gender=Masc # pratyAyanIya JJ Case=Nom|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut #akANXa JJ Case=Ins|Number=1|Gender=Masc # evam CX # vastu NC Case=Cpd # sTiti NC Case=Nom|Number=1|Gender=Fem # iti CQT # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # pratyaBijQA NC Case=Cpd # prAmANya NC Case=Cpd # avalambana NC Case=Gen|Number=1|Gender=Neut # niras PPP Case=Cpd|VerbForm=PPP # tva NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna014_ks4:137	nanu samayāparādho 'pi katham abhidhīyate, vyavasthite dharmiṇi guṇa-dvayasya tiro-bhāvāvir-bhāva-svīkārāt |	nanu CX # samaya NC Case=Cpd # aparADa NC Case=Nom|Number=1|Gender=Masc # api CX # kaTam CX # aBiDA V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # vyavasTA PPP Case=Loc|Number=1|Gender=Neut|VerbForm=PPP # Darmin JJ Case=Loc|Number=1|Gender=Neut # guNa NC Case=Cpd # dvaya NC Case=Gen|Number=1|Gender=Neut # tiroBAva NC Case=Cpd # AvisvIkAra NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:138	yady evaṃ tadā prācīna-guṇa-nirākaraṇo 'sāmarthya-vaiyarthya-prāptāv apy apūrva-raktā-guṇotpādanenaiva caritārtho rāga-dravya-vyāpāra iti katham ukta-dūṣaṇa-sparśaḥ | pūrva-niṣpanna-rūpāpekṣayā hi vaiyarthāsāmarthya-cintā prakrāntā nāpūrvāpekṣayā | na hy apūrve 'pi kartavye yady evaṃ rūpaṃ svahetor jātaṃ tadā vaiyarthyam, evaṃ jāte tv asāmarthyam iti nirṇayāvakāśaḥ | nāśanīyaś ca sarvaḥ pūrva-siddha eva bhāvaḥ | sa ca vinaśvaretarayoḥ, prakārāntara-tiraskārad anyatara-svarūpam anativartamāno na vināśa-hetoḥ kalpitasyāsāmarthyam ānarthakyaṃ vā sthātuṃ prabhavati | na caivaṃ hetu-vādoccheda-prasaṅgaḥ saṅgataḥ | asiddhe hi kārye hetor āśrayaṇam, siddhe ceyaṃ cintā | tadaiva ca yadi hetor evaṃ rūpo niṣpanna iti hetu-puras-kāreṇaiva vāda-pravṛtteḥ | na caivam asiddhe śakyam ity uktam | tat-kathaṃ prakṛtāsmad vikalpasya sarvatra saṃbhavaḥ | vikalpa-mātrasya sarvatra hetu-phala-saṃmate saṃbhave 'pi nāsmadīya-yukter aparādha-bodhaḥ kṛto bhavati |	yadi CSB # evam CX # tadA CAD # prAcIna JJ Case=Cpd # guNa NC Case=Cpd # nirAkaraNa NC Case=Nom|Number=1|Gender=Masc # sAmarTya NC Case=Cpd # vEyarTya NC Case=Cpd # prApti NC Case=Loc|Number=1|Gender=Fem # api CX # apUrva JJ Case=Cpd # rakta JJ Case=Cpd # aguNa NC Case=Cpd # utpAdana NC Case=Ins|Number=1|Gender=Neut # eva CEM # car PPP Case=Cpd|VerbForm=PPP # arTa NC Case=Nom|Number=1|Gender=Masc # rAga NC Case=Cpd # dravya NC Case=Cpd # vyApAra NC Case=Nom|Number=1|Gender=Masc # iti CQT #kaTam CX # vac PPP Case=Cpd|VerbForm=PPP # dUzaNa NC Case=Cpd # sparSa NC Case=Nom|Number=1|Gender=Masc # pUrva PPX Case=Cpd # nizpad PPP Case=Cpd|VerbForm=PPP # rUpa NC Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # hi CX # vEyarTa JJ Case=Cpd # asAmarTya NC Case=Cpd # cintA NC Case=Nom|Number=1|Gender=Fem # prakram PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # na CNG # apUrva JJ Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # na CNG # hi CX # apUrva JJ Case=Loc|Number=1|Gender=Neut # api CX # kR KDG Case=Loc|Number=1|Gender=Neut|VerbForm=Ger #yadi CSB # evam CX # rUpa NC Case=Nom|Number=1|Gender=Neut # sva JJ Case=Cpd # hetu NC Case=Abl|Number=1|Gender=Masc # jan PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # tadA CAD # vEyarTya NC Case=Nom|Number=1|Gender=Neut # evam CX # jan PPP Case=Loc|Number=1|Gender=Masc|VerbForm=PPP # tu CCD # asAmarTya NC Case=Nom|Number=1|Gender=Neut # iti CQT # nirNaya NC Case=Cpd # avakASa NC Case=Nom|Number=1|Gender=Masc # nASay KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # ca CCD # sarva JQ Case=Nom|Number=1|Gender=Masc # pUrva PPX Case=Cpd # siD PPP Case=Voc|Number=1|Gender=Masc|VerbForm=PPP #eva CEM # BAva NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Masc # ca CCD # vinaSvara JJ Case=Cpd # itara PPX Case=Gen|Number=2|Gender=Masc # prakAra NC Case=Cpd # antara JJ Case=Cpd # rati NC Case=Nom|Number=1|Gender=Masc # kAray V Tense=Impf|Mood=Ind|Person=3|Number=Sing # anyatara PPX Case=Cpd # svarUpa NC Case=Acc|Number=1|Gender=Neut # anativartamAna JJ Case=Nom|Number=1|Gender=Masc # na CNG # vinASa NC Case=Cpd # hetu NC Case=Gen|Number=1|Gender=Masc # kalpay PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # asAmarTya NC Case=Acc|Number=1|Gender=Neut #AnarTakya NC Case=Acc|Number=1|Gender=Neut # vA CCD # sTA CGDI VerbForm=Inf # praBU V Tense=Pres|Mood=Ind|Person=3|Number=Sing # na CNG # ca CCD # evam CX # hetuvAda NC Case=Cpd # ucCeda NC Case=Cpd # prasaFga NC Case=Nom|Number=1|Gender=Masc # saFga NC Case=Abl|Number=1|Gender=Masc # asidDa JJ Case=Loc|Number=1|Gender=Masc # hi CX # kArya NC Case=Loc|Number=1|Gender=Neut # hetu NC Case=Gen|Number=1|Gender=Masc # ASrayaNa NC Case=Nom|Number=1|Gender=Neut # siD PPP Case=Loc|Number=1|Gender=Neut|VerbForm=PPP # ca CCD # idam PRD Case=Nom|Number=1|Gender=Fem # cintA NC Case=Nom|Number=1|GendertadA CAD # eva CEM # ca CCD # yadi CSB # hetu NC Case=Abl|Number=1|Gender=Masc # evam CX # rUpa NC Case=Nom|Number=1|Gender=Masc # nizpad PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # iti CQT # hetu NC Case=Cpd # puraskAra NC Case=Ins|Number=1|Gender=Masc # eva CEM # vAda NC Case=Cpd # pravRtti NC Case=Abl|Number=1|Gender=Fem # na CNG # ca CCD # evam CX # asidDa JJ Case=Loc|Number=1|Gender=Masc # Sakya JJ Case=Nom|Number=1|Gender=Neut # iti CQT # vac PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # tad PRD Case=Nom|Number=1|Gender=Neut # kaTam CX #prakR PPP Case=Cpd|VerbForm=PPP # mad PPR Case=Abl|Number=3|Gender= # vikalpa NC Case=Gen|Number=1|Gender=Masc # sarvatra CX # samBava NC Case=Nom|Number=1|Gender=Masc # vikalpa NC Case=Cpd # mAtra NC Case=Gen|Number=1|Gender=Neut # sarvatra CX # hetu NC Case=Cpd # Pala NC Case=Cpd # samman PPP Case=Loc|Number=1|Gender=Masc|VerbForm=PPP # samBava NC Case=Loc|Number=1|Gender=Masc # api CX # na CNG # asmadIya JJ Case=Cpd # yuj PPP Case=Gen|Number=2|Gender=Masc|VerbForm=PPP # aparADa NC Case=Nom|Number=1|Gender=Masc #kR PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # BU V Tense=Pres|Mood=Ind|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna014_ks4:139	yadi tu siddhe 'pi vastuni vyāpaka-svabhāva-dvaye 'sāmarthya-vaiyarthyāvatāre 'pi hetv-antaram apekṣamāṇam upadarśayituṃ śakyate syād aparadhaḥ |	yadi CSB # tu CCD # siD PPP Case=Loc|Number=1|Gender=Neut|VerbForm=PPP # api CX # vastu NC Case=Loc|Number=1|Gender=Neut # vyApaka JJ Case=Cpd # svaBAva NC Case=Cpd # dvaya NC Case=Loc|Number=1|Gender=Neut # sAmarTya NC Case=Cpd # vEyarTya NC Case=Cpd # avatAra NC Case=Loc|Number=1|Gender=Masc # api CX # hetu NC Case=Cpd # antara JJ Case=Acc|Number=1|Gender=Masc # apekz KDP Case=Acc|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # upadarSay CGDI VerbForm=Inf # Sak V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing #aparaD NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna014_ks4:140	na caivam | tasmād vikalpa-mātrasyāparādhe nāparādaḥ sa-viśeṣaṇasya, anupalambha-vad iti vyarthaḥ tan-mātropanyāsaḥ |	na CNG # ca CCD # evam CX # tasmAt CX # vikalpa NC Case=Cpd # mAtra NC Case=Gen|Number=1|Gender=Neut # aparADa NC Case=Loc|Number=1|Gender=Masc # na CNG # aparAda JJ Case=Nom|Number=1|Gender=Masc # sa CX # viSezaNa NC Case=Gen|Number=1|Gender=Neut # anupalamBa NC Case=Cpd # vat CX # iti CQT # vyarTa JJ Case=Nom|Number=1|Gender=Masc # tanmAtra NC Case=Cpd # upanyAsa NC Case=Nom|Number=1|Gender=Masc #
