/home/basti/code/dvarapandita/data/jna114_sa4:0	[437] [caturthaḥ paricchedaḥ]	caturTa JJ Case=Nom|Number=1|Gender=Masc # paricCeda NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:23	bādhakenāpi viṣayīkaraṇe kva bādhakāvakāśaḥ, viṣayīkaraṇasya svarūpanirbhāsatvāt (96a) | bādhyamānatvenaiva svarūpasya nirbhāsa iti cet | vyāhatam etat | svarūpanirbhāsa iti svarūpasattvaṃ, bādhyamānatā cāsattvam | krameṇa dvayam apīti cet | na tāvat prathamaṃ bādhā, sambandhino 'pratīteḥ | atha svarūpanirbhāsas tadā tāvataiva sattvākṛṣṭeḥ kva bādhā | na khalu kālāntare bhavanty api tasyāḥ syāt, tadā tasya svayam evābhāvāt | bhāve vā bādhakaśatenāpi na kiṃcit | ubhayena tu viṣayīkaraṇe saṃvādasiddhir eva kva bādhāgandhaḥ | na ca tena vānyena vānyasya viṣayīkaraṇaṃ nāmopapattimat, vijñānasiddhau cintāyāḥ prārabdhatvāt | nāpi svayam eva viṣayīkaraṇe bādhāvakāśinī,	bADaka JJ Case=Ins|Number=1|Gender=Neut # api CX # vizayIkaraNa NC Case=Loc|Number=1|Gender=Neut # kva CX # bADaka JJ Case=Cpd # avakASa NC Case=Nom|Number=1|Gender=Masc # vizayIkaraNa NC Case=Gen|Number=1|Gender=Neut # svarUpa NC Case=Cpd # nirBAsa NC Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # bAD KDP Case=Cpd|Tense=Pres|Voice=Pass|VerbForm=Part # tva NC Case=Ins|Number=1|Gender=Neut # eva CEM # svarUpa NC Case=Gen|Number=1|Gender=Neut # nirBAsa NC Case=Nom|Number=1|Gender=Masc # iti CQT # ced CX #vyAhan PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # etad PRD Case=Nom|Number=1|Gender=Neut # svarUpa NC Case=Cpd # nirBAsa NC Case=Nom|Number=1|Gender=Masc # iti CQT # svarUpa NC Case=Cpd # sattva NC Case=Nom|Number=1|Gender=Neut # bAD KDP Case=Cpd|Tense=Pres|Voice=Pass|VerbForm=Part # tA NC Case=Nom|Number=1|Gender=Fem # ca CCD # asattva NC Case=Nom|Number=1|Gender=Neut # krameNa CX # dvaya NC Case=Nom|Number=1|Gender=Neut # api CX # iti CQT # ced CX # na CNG # tAvat CX # praTamam CX # bADA NC Case=Nom|Number=1|Gender=Fem #sambanDin JJ Case=Nom|Number=3|Gender=Masc # pratIti NC Case=Gen|Number=1|Gender=Fem # aTa CAD # svarUpa NC Case=Cpd # nirBAsa NC Case=Nom|Number=1|Gender=Masc # tadA CAD # tAvat JJ Case=Ins|Number=1|Gender=Masc # eva CEM # sattva NC Case=Cpd # AkRz PPP Case=Loc|Number=1|Gender=Masc|VerbForm=PPP # kva CX # bADA NC Case=Nom|Number=1|Gender=Fem # na CNG # Kalu CX # kAla NC Case=Cpd # antara JJ Case=Loc|Number=1|Gender=Masc # BU V Tense=Pres|Mood=Ind|Person=3|Number=Plur # api CX # tad PRD Case=Gen|Number=1|Gender=Fem # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tadA CAD #tad PRD Case=Gen|Number=1|Gender=Masc # svayam CX # eva CEM # aBAva NC Case=Abl|Number=1|Gender=Masc # BAva NC Case=Loc|Number=1|Gender=Masc # vA CCD # bADaka JJ Case=Cpd # Sata NUM Case=Ins|Number=1|Gender=Neut # api CX # na CNG # kaScit PRI Case=Nom|Number=1|Gender=Neut # uBaya JJ Case=Ins|Number=1|Gender=Neut # tu CCD # vizayIkaraNa NC Case=Loc|Number=1|Gender=Neut # saMvAda NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # eva CEM # kva CX # bADA NC Case=Cpd # ganDa NC Case=Nom|Number=1|Gender=Masc # na CNG # ca CCD #tad PRD Case=Ins|Number=1|Gender=Neut # vA CCD # anya PPX Case=Ins|Number=1|Gender=Neut # vA CCD # anya PPX Case=Gen|Number=1|Gender=Masc # vizayIkaraNa NC Case=Nom|Number=1|Gender=Neut # nAma CX # upapattimat JJ Case=Nom|Number=1|Gender=Neut # vijQAna NC Case=Cpd # sidDi NC Case=Loc|Number=1|Gender=Fem # cintA NC Case=Gen|Number=1|Gender=Fem # prAraB PPP Case=Cpd|VerbForm=PPP # tva NC Case=Abl|Number=1|Gender=Neut # na CNG # api CX # svayam CX # eva CEM # vizayin JJ Case=Cpd # karaNa NC Case=Loc|Number=1|Gender=Neut # bADAvat JJ Case=Cpd # kASin JJ Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:24	 svayaṃ nirbhāsamānasya pareṇa viṣayīkṛtau |	svayam CX # nirBAsamAna JJ Case=Gen|Number=1|Gender=Masc # para PPX Case=Ins|Number=1|Gender=Masc # vizayin NC Case=Cpd # kRti NC Case=Loc|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:25	bādhakenātmano mūrddhā bādhitavyo balīyasā ||	bADaka JJ Case=Ins|Number=1|Gender=Masc # Atman NC Case=Gen|Number=1|Gender=Masc # mUrDA NC Case=Nom|Number=1|Gender=Fem # bAD KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # balIyas JJ Case=Ins|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:26	 tataś ca nīlam idaṃ bādhitaṃ mayānayā yuktyeti svākāramātraparyavasāyivyāpāro vikalpas tasya vārtām api na spṛśati bhede, abhede 'pi tam ātmānam eva bādhata iti sāhasam | svaparavedane ca pūrvavat saṃvāda eva | aviṣayīkṛtasya tu bādhane 'tiprasaṅgaḥ bāhyagrahādhimuktau tu tadasparśiny apijñānodaye tatsiddhabādhavyavahāra iti syāt pratyāśā | sa cādhimokṣe viplava iti tatkṛtā bādhāpi viplava eva | bāhyagrahavyavasthāparibhave hi svasaṃvedanamagnam aśeṣam iti kasya kena kiṃ kriyā syāt | na hi tadāpīdam evam iti śakyaṃ kartum | tathā sati punar dvaitaprāpteḥ yad āhuḥ,	tatas CX # ca CCD # nIla JJ Case=Nom|Number=1|Gender=Neut # idam PRD Case=Nom|Number=1|Gender=Neut # bAD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # mad PPR Case=Ins|Number=1|Gender= # idam PRD Case=Ins|Number=1|Gender=Fem # yuj PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # iti CQT # sva JJ Case=Cpd # AkAra NC Case=Cpd # mAtra NC Case=Cpd # paryavasAyin JJ Case=Cpd # vyApAra NC Case=Nom|Number=1|Gender=Masc # vikalpa NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Gen|Number=1|Gender=Masc # vArttA NC Case=Acc|Number=1|Gender=Fem # api CX # na CNG # spRS V Tense=Pres|Mood=Ind|Person=3|Numapi CX # tad PRD Case=Acc|Number=1|Gender=Masc # Atman NC Case=Acc|Number=1|Gender=Masc # eva CEM # bAD V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # sAhasa NC Case=Nom|Number=1|Gender=Neut # sva JJ Case=Cpd # para PPX Case=Cpd # vedanA NC Case=Nom|Number=2|Gender=Fem # ca CCD # pUrvavat CX # saMvAda NC Case=Nom|Number=1|Gender=Masc # eva CEM # avizayIkR PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # tu CCD # bADana NC Case=Loc|Number=1|Gender=Neut # tiprasaFga NC Case=Nom|Number=1|Gender=Masc # bAhya JJ Case=Cpd # graha NC Case=Cpd # aDimuc PPP Case=Nom|Number=2|Gender=Masc|VerbForm=Ptu CCD #bAhya JJ Case=Cpd # graha NC Case=Cpd # vyavasTA NC Case=Cpd # pariBava NC Case=Loc|Number=1|Gender=Masc # hi CX # sva JJ Case=Cpd # saMvedana NC Case=Cpd # majj PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # aSeza JJ Case=Nom|Number=1|Gender=Neut # iti CQT # ka PRQ Case=Gen|Number=1|Gender=Masc # ka PRQ Case=Ins|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # kriyA NC Case=Nom|Number=1|Gender=Fem # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # na CNG # hi CX # tad PRD Case=Nom|Number=1|Gender=Neut # api CX # idam PRD Case=Nom|Number=1|Gender=Neut # evam CX # iti CQT # SakyataTA CX # as KDP Case=Loc|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # punar CAD # dvEta NC Case=Cpd # prApti NC Case=Abl|Number=1|Gender=Fem # yad PRL Case=Acc|Number=1|Gender=Neut # ah V Tense=Perf|Mood=Ind|Person=3|Number=Plur #
/home/basti/code/dvarapandita/data/jna114_sa4:27	 vijñānamātram evedam ity api hy upalambhataḥ |	vijQAna NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut # eva CEM # idam PRD Case=Nom|Number=1|Gender=Neut # iti CQT # api CX # hi CX # upalamBa NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:28	sthāpayann agrataḥ kiṃcit tanmātre nāvatiṣṭhate ||	sTApay KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # agratas CX # kaScit PRI Case=Acc|Number=1|Gender=Neut # tanmAtra NC Case=Loc|Number=1|Gender=Neut # na CNG # avasTA V Tense=Pres|Mood=Ind|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:29	(Thakur adds triṃśikāyām in the corrigenda)	kR V Tense=Aor|Mood=Inj|Person=3|Number=Sing # ad V Tense=Pres|Mood=Inj|Person=2|Number=Sing # triMSikA NC Case=Loc|Number=1|Gender=Fem # id CEM # Ta NC Case=Loc|Number=1|Gender=Masc # ca CCD # Urj NC Case=Nom|Number=1|Gender=Fem # ind V Tense=Pres|Mood=Imp|Person=2|Number=Sing #
/home/basti/code/dvarapandita/data/jna114_sa4:30	 iti | atha tattvaniścaye 'py asākṣātkaraṇāvasthasya pravṛttyādivad bādhakam apy avakāśeteti cet | tathāpi na doṣaḥ | yathā hīdam ato vedyaṃ prāpyaṃ veti sahajāvidyayā bahiradhikāreṇaiva pravṛttyādiḥ, tathā bādho 'pi tanmūrdhany eva nipatet | vinmātracintāyāṃ punaḥ sarvavyāpāroparamaḥ | tad ayaṃ bādhyabādhakabhāvaḥ sāṃvṛta eva, na tattvarūpāmukhīkaraṇakāle avakāśam āsādayati | tadā ca kāmaṃ sādhanasyāpi nāvatāraḥ, kevalam anavatāro 'py asya na bādhate, sādhyasya siddhatvāt |	iti CQT # aTa CAD # tattva NC Case=Cpd # niScaya NC Case=Loc|Number=1|Gender=Masc # api CX # a CNG # sAkzAt CX # karaNa NC Case=Cpd # avasTA NC Case=Gen|Number=1|Gender=Masc # pravRtti NC Case=Cpd # Adi NC Case=Cpd # vat CX # bADaka JJ Case=Nom|Number=1|Gender=Neut # api CX # avakASa NC Case=Cpd # iti CQT # ced CX # taTA CX # api CX # na CNG # doza NC Case=Nom|Number=1|Gender=Masc # yaTA CCM # hi CX # idam PRD Case=Nom|Number=1|Gender=Neut # atas CX #vid KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # prAp KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # vA CCD # iti CQT # sahaja JJ Case=Cpd # avidya JJ Case=Ins|Number=1|Gender=Fem # bahis CX # aDikAra NC Case=Ins|Number=1|Gender=Masc # eva CEM # pravRtti NC Case=Cpd # Adi NC Case=Nom|Number=1|Gender=Masc # taTA CX # bADa NC Case=Nom|Number=1|Gender=Masc # api CX # tad PRD Case=Cpd # mUrDan NC Case=Loc|Number=1|Gender=Masc # eva CEM # nipat V Tense=Pres|Mood=Opt|Person=3|Number=Sing # vinA CX # atra CAD # cintA NC Case=Loc|Number=1|Gender=Fem # punar CAD #sarva JQ Case=Cpd # vyApAra NC Case=Cpd # uparama NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Acc|Number=1|Gender=Neut # idam PRD Case=Nom|Number=1|Gender=Masc # bADya JJ Case=Cpd # bADaka JJ Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # sAmvRta JJ Case=Nom|Number=1|Gender=Masc # eva CEM # na CNG # tattva NC Case=Cpd # rUpa NC Case=Cpd # amuKIkaraNa NC Case=Cpd # kAla NC Case=Loc|Number=1|Gender=Masc # avakASa NC Case=Acc|Number=1|Gender=Masc # AsAday V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tadA CAD # ca CCD # kAma NC Case=Acc|Number=1|Gender=Masc #sADana NC Case=Gen|Number=1|Gender=Neut # api CX # na CNG # avatAra NC Case=Nom|Number=1|Gender=Masc # kevala JJ Case=Acc|Number=1|Gender=Neut # anavara JJ Case=Nom|Number=1|Gender=Masc # api CX # idam PRD Case=Gen|Number=1|Gender=Masc # na CNG # bAD V Tense=Pres|Mood=Ind|Person=3|Number=Sing # sADay KDG Case=Gen|Number=1|Gender=Masc|VerbForm=Ger # sidDatva NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:31	 [440] tadasiddhāv itarasyānavatāraḥ paraparitoṣād anyatra kam arthaṃ puṣṇāti | yadi tarhi tatsādhakapramāṇavṛttim apekṣya bādhakaprayogaḥ, tadaiṣa doṣaḥ | kaḥ punar evaṃ vilambiṣyate | prathamata eva bādhakaprayogo 'stu | bhautācamanamātram etat | yadā hi vijñaptimātratāpratītau nāsyāvatāra iti siddham, tadā tadātmatāviraham apekṣyaiva tatprayoga iti tannirūpaṇāpekṣāyāṃ prakṣātayaiva vijñānatāsiddhau vidhūto bādhakāvatāraḥ, bhavan vā yadi nedaṃ vijñānam ity anenākāreṇa bhavet | tasmād yāvad bādhas tāvad bahir ātmany eva na vijñānarūpa iti siddham | kaḥ punar evaṃ sādhanadoṣa iti cet | na, vijñaptimātratāsiddhau anumānasyaivotthānābhāvāt (96b) kva sādhanadūṣaṇāvakāśaḥ | tathā hi,	tad PRD Case=Cpd # asidDi NC Case=Loc|Number=1|Gender=Fem # itara PPX Case=Gen|Number=1|Gender=Masc # anavatAra NC Case=Nom|Number=1|Gender=Masc # para PPX Case=Cpd # paritoza NC Case=Abl|Number=1|Gender=Masc # anyatra CX # ka PRQ Case=Acc|Number=1|Gender=Masc # arTa NC Case=Acc|Number=1|Gender=Masc # puz V Tense=Pres|Mood=Ind|Person=3|Number=Sing # yadi CSB # tarhi CX # tad PRD Case=Cpd # sADaka NC Case=Cpd # pramANa NC Case=Cpd # vRtti NC Case=Acc|Number=1|Gender=Fem # apekz CGDA VerbForm=Abs # bADaka JJ Case=Cpd # prayoga NC Case=Nom|Number=1|Gender=Masc #tadA CAD # etad PRD Case=Nom|Number=1|Gender=Masc # doza NC Case=Nom|Number=1|Gender=Masc # ka PRQ Case=Nom|Number=1|Gender=Masc # punar CAD # evam CX # vilamb V Tense=Fut|Mood=Ind|Person=3|Number=Sing # praTamatas CX # eva CEM # bADaka NC Case=Cpd # prayoga NC Case=Nom|Number=1|Gender=Masc # stu V Tense=Pres|Mood=Ind|Person=1|Number=Sing # BOta JJ Case=Cpd # Acamana NC Case=Cpd # mAtra NC Case=Acc|Number=1|Gender=Neut # etad PRD Case=Acc|Number=1|Gender=Neut # yadA CSB # hi CX # vijQaptimAtra NC Case=Cpd # tA NC Case=Cpd # pratIti NC Case=Loc|Number=1|Gender=Fem #na CNG # idam PRD Case=Gen|Number=1|Gender=Masc # avatAra NC Case=Nom|Number=1|Gender=Masc # iti CQT # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # tadA CAD # tad PRD Case=Cpd # Atman NC Case=Cpd # tA NC Case=Cpd # viraha NC Case=Acc|Number=1|Gender=Masc # apekz CGDA VerbForm=Abs # eva CEM # tad PRD Case=Cpd # prayoga NC Case=Nom|Number=1|Gender=Masc # iti CQT # tad PRD Case=Cpd # nirUpaNa NC Case=Cpd # apekzA NC Case=Loc|Number=1|Gender=Fem # prakzAlay PPP Case=Ins|Number=1|Gender=Fem|VerbForm=PPP # eva CEM # vijQAna NC Case=Cpd # sidDi NC Case=Loc|Number=1|Gender=Fem # viDU PPP Case=Nom|Number=1|bADaka JJ Case=Cpd # avatAra NC Case=Nom|Number=1|Gender=Masc # BU KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # vA CCD # yadi CSB # na CNG # idam PRD Case=Nom|Number=1|Gender=Neut # vijQAna NC Case=Nom|Number=1|Gender=Neut # iti CQT # idam PRD Case=Ins|Number=1|Gender=Masc # akAra NC Case=Ins|Number=1|Gender=Masc # BU V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tasmAt CX # yAvat CX # bADa NC Case=Nom|Number=1|Gender=Masc # tAvat CX # bahis CX # Atman NC Case=Loc|Number=1|Gender=Masc # eva CEM # na CNG # vijQAna NC Case=Cpd # rUpa NC Case=Cpd # rUpa NC Case=Voc|Number=1|Genditi CQT # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # ka PRQ Case=Nom|Number=1|Gender=Masc # punar CAD # evam CX # sADana NC Case=Cpd # doza NC Case=Nom|Number=1|Gender=Masc # iti CQT # ced CX # na CNG # vijQaptimAtra NC Case=Cpd # tA NC Case=Cpd # sidDi NC Case=Loc|Number=1|Gender=Fem # anumAna NC Case=Gen|Number=1|Gender=Neut # eva CEM # utTAna NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # kva CX # sADana NC Case=Cpd # dUzaNa NC Case=Cpd # avakASa NC Case=Nom|Number=1|Gender=Masc # taTA CX #hi CX #
/home/basti/code/dvarapandita/data/jna114_sa4:32	 bahirbodhe 'numānādi mānaṃ na svaikasaṃvidi |	bahis CX # boDa NC Case=Loc|Number=1|Gender=Masc # anumAna NC Case=Cpd # Adi NC Case=Nom|Number=1|Gender=Neut # mAna NC Case=Nom|Number=1|Gender=Neut # na CNG # sva JJ Case=Cpd # eka PPX Case=Cpd # saMvid NC Case=Loc|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:33	svaikasaṃvitprasiddhau tu tadgrahād eva tadbhavaḥ ||	sva JJ Case=Cpd # eka PPX Case=Cpd # saMvid NC Case=Cpd # prasidDi NC Case=Loc|Number=1|Gender=Fem # tu CCD # tad PRD Case=Cpd # graha NC Case=Abl|Number=1|Gender=Masc # eva CEM # tad PRD Case=Cpd # Bava NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:34	 tathāpi yadi doṣoktyā santoṣaḥ,	taTA CX # api CX # yadi CSB # doza NC Case=Cpd # ukti NC Case=Ins|Number=1|Gender=Fem # saMtoza NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:35	 asiddheḥ pararūpasya dharmihetusvarūpayoḥ |	asidDi NC Case=Gen|Number=1|Gender=Fem # pararUpa JJ Case=Gen|Number=1|Gender=Masc # Darmin JJ Case=Cpd # hetu NC Case=Cpd # svarUpa NC Case=Gen|Number=2|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:36	na siddhir nāpi ca vyāptir iti kiṃ vā na dūṣaṇam ||	na CNG # sidDi NC Case=Nom|Number=1|Gender=Fem # na CNG # api CX # ca CCD # vyApti NC Case=Nom|Number=1|Gender=Fem # iti CQT # kim CX # vA CCD # na CNG # dUzaNa NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:37	 kiṃ ca, ayaṃ vyāpakānupalambho 'nyo vā bādhako vicārādināmā nānumānāt anyaḥ sambhāvanāviṣayaḥ | sarvaṃ hi vivādarūḍhasya vacanamāvirbhāvitasādhyasādhanakṛṣṭāntāditayā nānumānam anākṣipya prakṛtopayogi bhavitum arhati | ata eva saṃvṛtāv avaśyaṃ pramāṇasvīkāra ity Advaitabindau darśitam asmābhiḥ |	ka PRQ Case=Acc|Number=1|Gender=Neut # ca CCD # idam PRD Case=Nom|Number=1|Gender=Masc # vyApaka JJ Case=Cpd # anulamBa NC Case=Nom|Number=1|Gender=Masc # yad PRL Case=Nom|Number=1|Gender=Masc # vA CCD # bADaka JJ Case=Nom|Number=1|Gender=Masc # vicAra NC Case=Cpd # Adi NC Case=Cpd # nAman NC Case=Nom|Number=1|Gender=Masc # na CNG # anumAna NC Case=Abl|Number=1|Gender=Neut # anya PPX Case=Nom|Number=1|Gender=Masc # samBAvanA NC Case=Cpd # vizaya NC Case=Nom|Number=1|Gender=Masc # sarva JQ Case=Nom|Number=1|Gender=Neut # hi CX # vivAda NC Case=Cpd # ruh PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # vacana Nna CNG # anumAna NC Case=Acc|Number=1|Gender=Neut # anAkzipya CX # prakR PPP Case=Cpd|VerbForm=PPP # upayogin JJ Case=Acc|Number=1|Gender=Neut # BU CGDI VerbForm=Inf # arh V Tense=Pres|Mood=Ind|Person=3|Number=Sing # atas CX # eva CEM # saMvR PPP Case=Nom|Number=2|Gender=Masc|VerbForm=PPP # avaSyam CX # pramANa NC Case=Cpd # svIkR PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # iti CQT # advEtabin JJ Case=Cpd # Adi NC Case=Loc|Number=1|Gender=Masc # darSay PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # mad PPR Case=Ins|Number=3|Gender= #
/home/basti/code/dvarapandita/data/jna114_sa4:38	anyathā yathā tathānuvādamātreṇa kasya kīdṛg arthasiddhiḥ | na cānumānam adhyakṣam adhikṣipya yathārthaṃ bhavitum arhati, sambandhagrahaṇādau paramparayāpi niyatopayogitayā tenaiva janyatvāt | tad apy atadapramāṇane pramāṇam iti janayitur akulīnatāyāṃ kulīnatāśaṃsanam etat | svarūpe caitad ākāravedanaṃ dūrīkṛtabhrāntikalpanatayā pratyakṣam iti kuto bādhāvasaraḥ |	anyaTA CX # yaTA CCM # taTA CX # anuvAda NC Case=Cpd # mAtra NC Case=Ins|Number=1|Gender=Neut # ka PRQ Case=Gen|Number=1|Gender=Masc # kIdRS JJ Case=Nom|Number=1|Gender=Masc # arTa NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # na CNG # ca CCD # anumAna NC Case=Acc|Number=1|Gender=Neut # aDyakza NC Case=Acc|Number=1|Gender=Masc # aDikzip CGDA VerbForm=Abs # yaTArTa JJ Case=Acc|Number=1|Gender=Neut # BU CGDI VerbForm=Inf # arh V Tense=Pres|Mood=Ind|Person=3|Number=Sing # sambanDa NC Case=Cpd # grahaNa NC Case=Cpd # Adi NC Case=Loc|Number=1|Gender=Masc #paramparA NC Case=Ins|Number=1|Gender=Fem # api CX # niyam PPP Case=Cpd|VerbForm=PPP # upayogin JJ Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # tad PRD Case=Ins|Number=1|Gender=Neut # eva CEM # jan KDG Case=Cpd|VerbForm=Ger # tva NC Case=Abl|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Neut # api CX # a CNG # tad PRD Case=Cpd # apramANa NC Case=Cpd # nam PPP Case=Loc|Number=1|Gender=Masc|VerbForm=PPP # pramANa NC Case=Nom|Number=1|Gender=Neut # iti CQT # janayitR NC Case=Gen|Number=1|Gender=Masc # akulIna JJ Case=Cpd # tA NC Case=Loc|Number=1|Gender=Fem # kulIna JJ Caseetad PRD Case=Nom|Number=1|Gender=Neut # svarUpa NC Case=Loc|Number=1|Gender=Neut # ca CCD # etad PRD Case=Nom|Number=1|Gender=Neut # AkAra NC Case=Cpd # vedanA NC Case=Nom|Number=1|Gender=Neut # dUrIkR PPP Case=Cpd|VerbForm=PPP # BrAnti NC Case=Cpd # kalpana NC Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # pratyakza NC Case=Nom|Number=1|Gender=Neut # iti CQT # kutas CX # bADA NC Case=Cpd # avasara NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:39	 svavittir evāparamānayonir na cet pramāṇaṃ kim iha pramāṇam |	sva JJ Case=Cpd # vitti NC Case=Nom|Number=1|Gender=Fem # eva CEM # apara PPX Case=Cpd # mAna NC Case=Cpd # yoni NC Case=Nom|Number=1|Gender=Fem # na CNG # ced CX # pramANa NC Case=Nom|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # iha CAD # pramANa NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna114_sa4:40	atas tayā sādhitabādhiteṣu na bādhasiddhyor aparasya śaktiḥ ||	atas CX # tad PRD Case=Ins|Number=1|Gender=Fem # sADay PPP Case=Cpd|VerbForm=PPP # bAD PPP Case=Loc|Number=3|Gender=Masc|VerbForm=PPP # na CNG # bADA NC Case=Cpd # sidDi NC Case=Gen|Number=2|Gender=Fem # apara PPX Case=Gen|Number=1|Gender=Masc # Sakti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna114_sa4:41	 [441] atha vijñaptisādhanakāle kathaṃ svayonipratyakṣaparibhava iti cet | na, sādhyasiddhau svasyāpi paribhavāt |	aTa CAD # vijQapti NC Case=Cpd # sADana NC Case=Cpd # kAla NC Case=Loc|Number=1|Gender=Masc # kaTam CX # sva JJ Case=Cpd # yoni NC Case=Cpd # pratyakza NC Case=Cpd # pariBava NC Case=Nom|Number=1|Gender=Masc # iti CQT # ced CX # na CNG # sADay KDG Case=Cpd|VerbForm=Ger # sidDi NC Case=Loc|Number=1|Gender=Fem # sva JJ Case=Gen|Number=1|Gender=Masc # api CX # pariBava NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna114_sa4:42	 dahati drumam āśrayāśano nijaśākhāpugaghṛṣṭijo yathā |	dah V Tense=Pres|Mood=Ind|Person=3|Number=Sing # druma NC Case=Acc|Number=1|Gender=Masc # ASraya NC Case=Cpd # aSana NC Case=Nom|Number=1|Gender=Masc # nija JJ Case=Cpd # SAKA NC Case=Cpd # pugaGRzwija NC Case=Nom|Number=1|Gender=Masc # yaTA CCM #
/home/basti/code/dvarapandita/data/jna114_sa4:43	parivittir apīttham ātmano yadi hantrī ka ihāparādhyatu ||	parivitti NC Case=Nom|Number=1|Gender=Fem # api CX # itTam CX # Atman NC Case=Gen|Number=1|Gender=Masc # yadi CSB # hantR JJ Case=Nom|Number=1|Gender=Fem # ka PRQ Case=Nom|Number=1|Gender=Masc # iha CAD # aparAD V Tense=Pres|Mood=Imp|Person=3|Number=Sing #
